Serial Number:20485855 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Host Connect","EOF"
2020-01-04 17:00:00,77.63,78.55,70.48, , 
2020-01-04 17:15:00,76.47,81.65,70.49, , 
2020-01-04 17:30:00,77.01,81.31,70.90, , 
2020-01-04 17:45:00,77.17,80.33,70.69, , 
2020-01-04 18:00:00,77.40,78.06,70.07, , 
2020-01-04 18:15:00,76.94,80.93,70.68, , 
2020-01-04 18:30:00,76.71,77.68,69.26, , 
2020-01-04 18:45:00,76.86,77.08,69.18, , 
2020-01-04 19:00:00,76.55,78.03,69.24, , 
2020-01-04 19:15:00,76.86,77.66,69.39, , 
2020-01-04 19:30:00,77.32,75.80,69.13, , 
2020-01-04 19:45:00,77.56,76.35,69.57, , 
2020-01-04 20:00:00,77.94,75.33,69.55, , 
2020-01-04 20:15:00,78.25,74.95,69.70, , 
2020-01-04 20:30:00,78.25,73.98,69.32, , 
2020-01-04 20:45:00,78.33,75.07,69.82, , 
2020-01-04 21:00:00,78.48,73.48,69.34, , 
2020-01-04 21:15:00,78.10,75.53,69.78, , 
2020-01-04 21:30:00,78.10,78.15,70.78, , 
2020-01-04 21:45:00,78.10,76.41,70.12, , 
2020-01-04 22:00:00,78.17,78.32,70.92, , 
2020-01-04 22:15:00,78.02,78.32,70.77, , 
2020-01-04 22:30:00,76.63,79.82,69.98, , 
2020-01-04 22:45:00,76.09,79.93,69.49, , 
2020-01-04 23:00:00,76.24,78.95,69.28, , 
2020-01-04 23:15:00,76.40,77.94,69.05, , 
2020-01-04 23:30:00,76.71,78.09,69.41, , 
2020-01-04 23:45:00,76.71,77.16,69.06, , 
2020-01-05 00:00:00,76.86,77.60,69.37, , 
2020-01-05 00:15:00,76.78,77.71,69.34, , 
2020-01-05 00:30:00,76.55,75.65,68.33, , 
2020-01-05 00:45:00,76.32,75.80,68.16, , 
2020-01-05 01:00:00,75.93,76.67,68.12, , 
2020-01-05 01:15:00,75.86,76.96,68.16, , 
2020-01-05 01:30:00,75.86,77.42,68.33, , 
2020-01-05 01:45:00,75.78,77.94,68.45, , 
2020-01-05 02:00:00,75.55,76.52,67.69, , 
2020-01-05 02:15:00,75.55,77.45,68.05, , 
2020-01-05 02:30:00,75.62,78.49,68.51, , 
2020-01-05 02:45:00,75.78,78.98,68.84, , 
2020-01-05 03:00:00,75.70,78.95,68.76, , 
2020-01-05 03:15:00,75.86,78.81,68.85, , 
2020-01-05 03:30:00,75.55,77.45,68.05, , 
2020-01-05 03:45:00,75.39,78.00,68.10, , 
2020-01-05 04:00:00,75.32,78.81,68.33, , 
2020-01-05 04:15:00,75.16,79.76,68.53, , 
2020-01-05 04:30:00,75.55,80.16,69.05, , 
2020-01-05 04:45:00,75.47,80.59,69.13, , 
2020-01-05 05:00:00,75.55,80.28,69.09, , 
2020-01-05 05:15:00,75.86,80.36,69.42, , 
2020-01-05 05:30:00,76.09,79.76,69.43, , 
2020-01-05 05:45:00,76.01,79.44,69.24, , 
2020-01-05 06:00:00,76.17,79.30,69.33, , 
2020-01-05 06:15:00,76.17,78.84,69.16, , 
2020-01-05 06:30:00,76.32,78.58,69.22, , 
2020-01-05 06:45:00,76.17,78.84,69.16, , 
2020-01-05 07:00:00,76.32,79.04,69.39, , 
2020-01-05 07:15:00,76.63,78.09,69.33, , 
2020-01-05 07:30:00,77.32,76.73,69.49, , 
2020-01-05 07:45:00,78.33,76.38,70.33, , 
2020-01-05 08:00:00,80.72,72.78,71.22, , 
2020-01-05 08:15:00,82.96,65.49,70.24, , 
2020-01-05 08:30:00,83.96,65.09,71.02, , 
2020-01-05 08:45:00,84.89,64.18,71.48, , 
2020-01-05 09:00:00,86.44,62.35,72.08, , 
2020-01-05 09:15:00,88.06,61.00,72.96, , 
2020-01-05 09:30:00,88.52,61.28,73.53, , 
2020-01-05 09:45:00,90.91,57.17,73.70, , 
2020-01-05 10:00:00,90.84,56.42,73.23, , 
2020-01-05 10:15:00,90.91,57.91,74.09, , 
2020-01-05 10:30:00,88.91,58.04,72.28, , 
2020-01-05 10:45:00,88.44,58.78,72.22, , 
2020-01-05 11:00:00,89.14,60.60,73.78, , 
2020-01-05 11:15:00,90.22,56.08,72.48, , 
2020-01-05 11:30:00,92.07,54.23,73.20, , 
2020-01-05 11:45:00,90.45,55.64,72.46, , 
2020-01-05 12:00:00,90.37,54.04,71.53, , 
2020-01-05 12:15:00,89.37,56.54,71.94, , 
2020-01-05 12:30:00,90.45,56.64,72.99, , 
2020-01-05 12:45:00,89.99,56.33,72.40, , 
2020-01-05 13:00:00,93.08,53.76,73.87, , 
2020-01-05 13:15:00,96.86,49.35,74.79, , 
2020-01-05 13:30:00,94.39,50.94,73.47, , 
2020-01-05 13:45:00,96.94,48.77,74.51, , 
2020-01-05 14:00:00,99.10,45.72,74.53, , 
2020-01-05 14:15:00,96.32,46.95,72.80, , 
2020-01-05 14:30:00,93.93,49.86,72.41, , 
2020-01-05 14:45:00,94.08,49.60,72.40, , 
2020-01-05 15:00:00,93.39,50.69,72.40, , 
2020-01-05 15:15:00,91.38,51.80,71.20, , 
2020-01-05 15:30:00,90.99,52.02,70.97, , 
2020-01-05 15:45:00,89.68,54.01,70.87, , 
2020-01-05 16:00:00,89.37,54.51,70.85, , 
2020-01-05 16:15:00,87.29,57.39,70.43, , 
2020-01-05 16:30:00,85.12,59.74,69.59, , 
2020-01-05 16:45:00,84.20,61.40,69.52, , 
2020-01-05 17:00:00,83.50,61.83,69.07, , 
2020-01-05 17:15:00,82.65,63.48,69.04, , 
2020-01-05 17:30:00,82.03,64.42,68.89, , 
2020-01-05 17:45:00,80.88,66.03,68.51, , 
2020-01-05 18:00:00,79.49,68.53,68.27, , 
2020-01-05 18:15:00,78.64,70.26,68.18, , 
2020-01-05 18:30:00,78.17,70.20,67.71, , 
2020-01-05 18:45:00,77.94,71.15,67.88, , 
2020-01-05 19:00:00,77.48,71.62,67.63, , 
2020-01-05 19:15:00,77.09,72.45,67.59, , 
2020-01-05 19:30:00,76.78,73.39,67.67, , 
2020-01-05 19:45:00,76.55,73.92,67.66, , 
2020-01-05 20:00:00,76.55,74.71,67.97, , 
2020-01-05 20:15:00,76.71,75.18,68.30, , 
2020-01-05 20:30:00,76.78,75.21,68.39, , 
2020-01-05 20:45:00,77.09,74.01,68.21, , 
2020-01-05 21:00:00,77.17,74.30,68.40, , 
2020-01-05 21:15:00,77.25,74.77,68.66, , 
2020-01-05 21:30:00,77.25,74.95,68.73, , 
2020-01-05 21:45:00,77.17,74.48,68.47, , 
2020-01-05 22:00:00,76.94,74.92,68.42, , 
2020-01-05 22:15:00,77.25,75.88,69.09, , 
2020-01-05 22:30:00,77.63,75.42,69.29, , 
2020-01-05 22:45:00,77.86,76.26,69.84, , 
2020-01-05 23:00:00,77.56,75.42,69.21, , 
2020-01-05 23:15:00,77.17,77.10,69.49, , 
2020-01-05 23:30:00,77.09,76.81,69.30, , 
2020-01-05 23:45:00,77.25,76.76,69.43, , 
2020-01-06 00:00:00,77.25,76.76,69.43, , 
2020-01-06 00:15:00,77.32,76.20,69.29, , 
2020-01-06 00:30:00,77.32,75.80,69.13, , 
2020-01-06 00:45:00,77.56,73.86,68.60, , 
2020-01-06 01:00:00,77.56,73.48,68.45, , 
2020-01-06 01:15:00,77.17,73.42,68.06, , 
2020-01-06 01:30:00,76.94,73.83,68.00, , 
2020-01-06 01:45:00,76.71,74.30,67.96, , 
2020-01-06 02:00:00,76.55,74.71,67.97, , 
2020-01-06 02:15:00,76.78,74.28,68.02, , 
2020-01-06 02:30:00,76.86,74.33,68.12, , 
2020-01-06 02:45:00,76.86,73.78,67.90, , 
2020-01-06 03:00:00,76.71,74.83,68.16, , 
2020-01-06 03:15:00,76.63,74.77,68.07, , 
2020-01-06 03:30:00,76.55,75.71,68.35, , 
2020-01-06 03:45:00,76.63,75.77,68.45, , 
2020-01-06 04:00:00,76.71,75.77,68.53, , 
2020-01-06 04:15:00,76.71,75.65,68.48, , 
2020-01-06 04:30:00,76.63,74.89,68.11, , 
2020-01-06 04:45:00,76.55,75.30,68.20, , 
2020-01-06 05:00:00,76.55,75.36,68.22, , 
2020-01-06 05:15:00,76.55,75.30,68.20, , 
2020-01-06 05:30:00,76.55,75.36,68.22, , 
2020-01-06 05:45:00,76.47,75.30,68.12, , 
2020-01-06 06:00:00,76.55,75.65,68.33, , 
2020-01-06 06:15:00,76.55,75.77,68.38, , 
2020-01-06 06:30:00,76.40,76.26,68.42, , 
2020-01-06 06:45:00,76.40,78.46,69.25, , 
2020-01-06 07:00:00,76.40,78.12,69.12, , 
2020-01-06 07:15:00,76.63,78.15,69.35, , 
2020-01-06 07:30:00,77.25,76.76,69.43, , 
2020-01-06 07:45:00,78.56,75.39,70.17, , 
2020-01-06 08:00:00,80.18,71.95,70.36, , 
2020-01-06 08:15:00,83.27,67.27,71.33, , 
2020-01-06 08:30:00,86.28,63.57,72.51, , 
2020-01-06 08:45:00,87.36,61.68,72.63, , 
2020-01-06 09:00:00,87.83,60.23,72.37, , 
2020-01-06 09:15:00,85.28,62.99,71.29, , 
2020-01-06 09:30:00,83.66,68.38,72.18, , 
2020-01-06 09:45:00,86.74,63.63,72.98, , 
2020-01-06 10:00:00,85.59,64.00,72.05, , 
2020-01-06 10:15:00,85.59,63.27,71.71, , 
2020-01-06 10:30:00,87.83,60.48,72.49, , 
2020-01-06 10:45:00,89.52,59.86,73.78, , 
2020-01-06 11:00:00,92.15,57.04,74.78, , 
2020-01-06 11:15:00,93.93,51.70,73.49, , 
2020-01-06 11:30:00,93.46,52.75,73.66, , 
2020-01-06 11:45:00,92.00,57.01,74.62, , 
2020-01-06 12:00:00,89.29,59.59,73.42, , 
2020-01-06 12:15:00,89.91,60.42,74.41, , 
2020-01-06 12:30:00,90.84,58.69,74.41, , 
2020-01-06 12:45:00,90.99,57.67,74.03, , 
2020-01-06 13:00:00,89.91,59.15,73.78, , 
2020-01-06 13:15:00,89.37,58.57,72.98, , 
2020-01-06 13:30:00,89.52,58.10,72.88, , 
2020-01-06 13:45:00,89.76,57.32,72.70, , 
2020-01-06 14:00:00,89.83,57.32,72.77, , 
2020-01-06 14:15:00,89.99,57.60,73.06, , 
2020-01-06 14:30:00,89.99,57.60,73.06, , 
2020-01-06 14:45:00,89.99,57.60,73.06, , 
2020-01-06 15:00:00,88.52,59.49,72.65, , 
2020-01-06 15:15:00,87.90,59.18,71.92, , 
2020-01-06 15:30:00,87.36,59.40,71.52, , 
2020-01-06 15:45:00,86.82,60.14,71.38, , 
2020-01-06 16:00:00,86.59,61.13,71.64, , 
2020-01-06 16:15:00,86.13,62.08,71.66, , 
2020-01-06 16:30:00,84.35,62.41,70.15, , 
2020-01-06 16:45:00,82.65,66.42,70.37, , 
2020-01-06 17:00:00,81.42,67.30,69.58, , 
2020-01-06 17:15:00,81.11,67.21,69.24, , 
2020-01-06 17:30:00,80.03,68.89,68.94, , 
2020-01-06 17:45:00,79.10,70.35,68.66, , 
2020-01-06 18:00:00,78.64,69.69,67.95, , 
2020-01-06 18:15:00,78.25,71.18,68.19, , 
2020-01-06 18:30:00,78.10,71.06,67.99, , 
2020-01-06 18:45:00,77.71,71.18,67.67, , 
2020-01-06 19:00:00,77.79,72.07,68.11, , 
2020-01-06 19:15:00,77.79,73.42,68.65, , 
2020-01-06 19:30:00,77.94,72.51,68.43, , 
2020-01-06 19:45:00,78.02,72.21,68.39, , 
2020-01-06 20:00:00,78.02,72.69,68.58, , 
2020-01-06 20:15:00,77.94,73.07,68.66, , 
2020-01-06 20:30:00,77.86,73.04,68.57, , 
2020-01-06 20:45:00,77.71,73.07,68.44, , 
2020-01-06 21:00:00,77.63,74.89,69.08, , 
2020-01-06 21:15:00,77.56,73.57,68.49, , 
2020-01-06 21:30:00,77.56,74.95,69.03, , 
2020-01-06 21:45:00,77.79,74.48,69.07, , 
2020-01-06 22:00:00,77.86,75.04,69.36, , 
2020-01-06 22:15:00,77.71,74.83,69.13, , 
2020-01-06 22:30:00,77.94,75.04,69.44, , 
2020-01-06 22:45:00,77.79,75.36,69.41, , 
2020-01-06 23:00:00,77.71,75.77,69.50, , 
2020-01-06 23:15:00,77.71,74.95,69.18, , 
2020-01-06 23:30:00,77.71,73.45,68.59, , 
2020-01-06 23:45:00,77.09,77.16,69.43, , 
2020-01-07 00:00:00,76.94,75.80,68.76, , 
2020-01-07 00:15:00,77.01,74.83,68.46, , 
2020-01-07 00:30:00,76.78,73.45,67.70, , 
2020-01-07 00:45:00,76.63,75.24,68.25, , 
2020-01-07 01:00:00,76.71,75.36,68.37, , 
2020-01-07 01:15:00,76.94,74.33,68.19, , 
2020-01-07 01:30:00,76.78,73.51,67.72, , 
2020-01-07 01:45:00,76.55,74.89,68.04, , 
2020-01-07 02:00:00,76.55,74.25,67.79, , 
2020-01-07 02:15:00,76.32,74.80,67.78, , 
2020-01-07 02:30:00,76.24,74.39,67.54, , 
2020-01-07 02:45:00,75.93,75.56,67.70, , 
2020-01-07 03:00:00,75.78,75.56,67.55, , 
2020-01-07 03:15:00,75.86,76.55,68.00, , 
2020-01-07 03:30:00,76.17,76.17,68.16, , 
2020-01-07 03:45:00,76.32,77.13,68.67, , 
2020-01-07 04:00:00,75.70,80.28,69.24, , 
2020-01-07 04:15:00,75.39,79.39,68.61, , 
2020-01-07 04:30:00,75.39,79.39,68.61, , 
2020-01-07 04:45:00,75.62,80.22,69.14, , 
2020-01-07 05:00:00,75.62,77.45,68.12, , 
2020-01-07 05:15:00,75.55,76.58,67.72, , 
2020-01-07 05:30:00,75.39,76.90,67.69, , 
2020-01-07 05:45:00,75.16,77.05,67.52, , 
2020-01-07 06:00:00,75.16,77.92,67.84, , 
2020-01-07 06:15:00,75.32,78.35,68.16, , 
2020-01-07 06:30:00,75.62,77.86,68.27, , 
2020-01-07 06:45:00,76.01,79.36,69.20, , 
2020-01-07 07:00:00,76.24,77.94,68.90, , 
2020-01-07 07:15:00,76.78,78.00,69.45, , 
2020-01-07 07:30:00,78.95,75.91,70.75, , 
2020-01-07 07:45:00,80.03,74.69,71.31, , 
2020-01-07 08:00:00,79.56,76.03,71.39, , 
2020-01-07 08:15:00,78.71,76.99,70.94, , 
2020-01-07 08:30:00,76.78,80.31,70.30, , 
2020-01-07 08:45:00,77.56,79.47,70.75, , 
2020-01-07 09:00:00,79.56,76.90,71.73, , 
2020-01-07 09:15:00,82.73,70.17,72.06, , 
2020-01-07 09:30:00,84.81,70.44,74.17, , 
2020-01-07 09:45:00,85.28,66.69,72.99, , 
2020-01-07 10:00:00,84.97,68.11,73.32, , 
2020-01-07 10:15:00,84.20,67.84,72.46, , 
2020-01-07 10:30:00,83.58,69.30,72.51, , 
2020-01-07 10:45:00,91.61,57.73,74.64, , 
2020-01-07 11:00:00,90.45,59.18,74.30, , 
2020-01-07 11:15:00,92.15,57.51,75.03, , 
2020-01-07 11:30:00,94.08,55.11,75.54, , 
2020-01-07 11:45:00,94.08,54.89,75.42, , 
2020-01-07 12:00:00,93.77,54.32,74.82, , 
2020-01-07 12:15:00,95.55,51.04,74.59, , 
2020-01-07 12:30:00,97.01,50.40,75.56, , 
2020-01-07 12:45:00,96.40,51.16,75.45, , 
2020-01-07 13:00:00,96.17,50.37,74.76, , 
2020-01-07 13:15:00,97.56,49.92,75.77, , 
2020-01-07 13:30:00,97.09,49.09,74.84, , 
2020-01-07 13:45:00,97.71,48.10,74.79, , 
2020-01-07 14:00:00,98.56,46.50,74.55, , 
2020-01-07 14:15:00,96.09,49.03,73.89, , 
2020-01-07 14:30:00,96.40,49.06,74.19, , 
2020-01-07 14:45:00,95.47,49.70,73.73, , 
2020-01-07 15:00:00,95.39,50.05,73.87, , 
2020-01-07 15:15:00,94.08,50.91,73.17, , 
2020-01-07 15:30:00,93.23,51.92,72.98, , 
2020-01-07 15:45:00,92.54,53.19,73.05, , 
2020-01-07 16:00:00,90.61,54.35,71.91, , 
2020-01-07 16:15:00,87.67,58.44,71.33, , 
2020-01-07 16:30:00,87.13,58.91,71.05, , 
2020-01-07 16:45:00,85.51,64.76,72.33, , 
2020-01-07 17:00:00,83.66,67.84,71.95, , 
2020-01-07 17:15:00,83.12,69.36,72.09, , 
2020-01-07 17:30:00,82.57,69.63,71.69, , 
2020-01-07 17:45:00,81.80,68.71,70.55, , 
2020-01-07 18:00:00,80.80,70.02,70.15, , 
2020-01-07 18:15:00,80.18,70.79,69.88, , 
2020-01-07 18:30:00,79.87,73.36,70.64, , 
2020-01-07 18:45:00,79.64,72.27,69.97, , 
2020-01-07 19:00:00,79.41,73.28,70.15, , 
2020-01-07 19:15:00,79.25,73.57,70.12, , 
2020-01-07 19:30:00,79.02,73.75,69.97, , 
2020-01-07 19:45:00,79.02,74.69,70.34, , 
2020-01-07 20:00:00,78.87,73.69,69.80, , 
2020-01-07 20:15:00,78.64,74.66,69.96, , 
2020-01-07 20:30:00,78.48,74.57,69.77, , 
2020-01-07 20:45:00,78.40,74.98,69.86, , 
2020-01-07 21:00:00,78.48,73.63,69.40, , 
2020-01-07 21:15:00,78.48,74.51,69.75, , 
2020-01-07 21:30:00,78.56,71.71,68.71, , 
2020-01-07 21:45:00,78.17,74.48,69.44, , 
2020-01-07 22:00:00,77.63,79.01,70.65, , 
2020-01-07 22:15:00,77.71,77.80,70.27, , 
2020-01-07 22:30:00,76.94,79.85,70.29, , 
2020-01-07 22:45:00,77.17,79.07,70.22, , 
2020-01-07 23:00:00,77.71,75.94,69.56, , 
2020-01-07 23:15:00,77.63,78.72,70.55, , 
2020-01-07 23:30:00,76.86,80.02,70.27, , 
2020-01-07 23:45:00,76.32,80.76,70.02, , 
2020-01-08 00:00:00,76.55,82.16,70.75, , 
2020-01-08 00:15:00,76.94,81.73,70.97, , 
2020-01-08 00:30:00,76.09,84.46,71.11, , 
2020-01-08 00:45:00,75.78,85.64,71.22, , 
2020-01-08 01:00:00,75.93,85.36,71.27, , 
2020-01-08 01:15:00,76.01,84.88,71.18, , 
2020-01-08 01:30:00,76.17,82.56,70.52, , 
2020-01-08 01:45:00,76.40,81.33,70.30, , 
2020-01-08 02:00:00,76.55,81.79,70.62, , 
2020-01-08 02:15:00,76.71,80.85,70.43, , 
2020-01-08 02:30:00,77.01,78.61,69.90, , 
2020-01-08 02:45:00,76.78,81.39,70.70, , 
2020-01-08 03:00:00,76.55,80.73,70.24, , 
2020-01-08 03:15:00,76.55,79.53,69.79, , 
2020-01-08 03:30:00,76.55,80.85,70.28, , 
2020-01-08 03:45:00,76.47,78.06,69.17, , 
2020-01-08 04:00:00,76.71,77.97,69.36, , 
2020-01-08 04:15:00,76.86,77.71,69.42, , 
2020-01-08 04:30:00,76.86,79.39,70.04, , 
2020-01-08 04:45:00,76.78,74.45,68.09, , 
2020-01-08 05:00:00,76.32,77.54,68.83, , 
2020-01-08 05:15:00,76.47,70.97,66.40, , 
2020-01-08 05:30:00,76.86,72.98,67.58, , 
2020-01-08 05:45:00,76.32,77.60,68.85, , 
2020-01-08 06:00:00,76.24,78.84,69.24, , 
2020-01-08 06:15:00,76.63,77.68,69.18, , 
2020-01-08 06:30:00,76.71,75.77,68.53, , 
2020-01-08 06:45:00,76.78,76.73,68.97, , 
2020-01-08 07:00:00,77.17,76.76,69.35, , 
2020-01-08 07:15:00,78.02,75.39,69.65, , 
2020-01-08 07:30:00,79.18,74.10,70.26, , 
2020-01-08 07:45:00,80.41,73.34,71.14, , 
2020-01-08 08:00:00,81.34,71.50,71.29, , 
2020-01-08 08:15:00,82.11,69.57,71.22, , 
2020-01-08 08:30:00,82.34,67.75,70.66, , 
2020-01-08 08:45:00,84.20,67.36,72.25, , 
2020-01-08 09:00:00,86.82,63.39,72.94, , 
2020-01-08 09:15:00,89.52,60.88,74.28, , 
2020-01-08 09:30:00,91.07,59.22,74.90, , 
2020-01-08 09:45:00,92.61,55.54,74.42, , 
2020-01-08 10:00:00,93.62,53.79,74.39, , 
2020-01-08 10:15:00,92.38,57.04,75.00, , 
2020-01-08 10:30:00,95.78,54.76,76.93, , 
2020-01-08 10:45:00,95.32,53.16,75.60, , 
2020-01-08 11:00:00,95.47,53.41,75.89, , 
2020-01-08 11:15:00,93.46,55.36,75.10, , 
2020-01-08 11:30:00,94.70,53.63,75.30, , 
2020-01-08 11:45:00,92.77,56.08,74.85, , 
2020-01-08 12:00:00,95.55,51.29,74.74, , 
2020-01-08 12:15:00,95.86,52.18,75.54, , 
2020-01-08 12:30:00,94.93,49.48,73.10, , 
2020-01-08 12:45:00,96.09,49.57,74.22, , 
2020-01-08 13:00:00,96.01,51.07,75.04, , 
2020-01-08 13:15:00,96.47,50.37,75.05, , 
2020-01-08 13:30:00,97.48,48.61,74.90, , 
2020-01-08 13:45:00,96.63,50.05,75.00, , 
2020-01-08 14:00:00,96.17,51.61,75.49, , 
2020-01-08 14:15:00,93.54,54.82,74.89, , 
2020-01-08 14:30:00,93.00,54.76,74.35, , 
2020-01-08 14:45:00,92.38,54.73,73.76, , 
2020-01-08 15:00:00,92.38,55.26,74.05, , 
2020-01-08 15:15:00,92.61,52.68,72.84, , 
2020-01-08 15:30:00,93.15,51.13,72.45, , 
2020-01-08 15:45:00,93.69,49.92,72.24, , 
2020-01-08 16:00:00,93.39,50.62,72.37, , 
2020-01-08 16:15:00,91.69,52.87,72.09, , 
2020-01-08 16:30:00,88.29,58.01,71.68, , 
2020-01-08 16:45:00,85.66,62.29,71.33, , 
2020-01-08 17:00:00,84.35,64.88,71.29, , 
2020-01-08 17:15:00,83.35,65.03,70.41, , 
2020-01-08 17:30:00,82.27,68.35,70.84, , 
2020-01-08 17:45:00,81.34,69.66,70.52, , 
2020-01-08 18:00:00,80.95,70.88,70.66, , 
2020-01-08 18:15:00,80.80,72.04,70.99, , 
2020-01-08 18:30:00,80.41,71.77,70.51, , 
2020-01-08 18:45:00,80.18,69.84,69.49, , 
2020-01-08 19:00:00,79.95,71.77,70.06, , 
2020-01-08 19:15:00,79.95,73.34,70.70, , 
2020-01-08 19:30:00,79.87,72.69,70.36, , 
2020-01-08 19:45:00,79.79,73.16,70.48, , 
2020-01-08 20:00:00,79.72,73.78,70.65, , 
2020-01-08 20:15:00,79.95,73.25,70.66, , 
2020-01-08 20:30:00,79.95,74.60,71.20, , 
2020-01-08 20:45:00,79.79,76.47,71.78, , 
2020-01-08 21:00:00,79.64,73.75,70.57, , 
2020-01-08 21:15:00,79.18,75.18,70.69, , 
2020-01-08 21:30:00,76.86,82.64,71.23, , 
2020-01-08 21:45:00,75.78,83.52,70.48, , 
2020-01-08 22:00:00,75.01,85.13,70.28, , 
2020-01-08 22:15:00,74.62,86.39,70.34, , 
2020-01-08 22:30:00,74.85,87.43,70.92, , 
2020-01-08 22:45:00,74.23,86.81,70.10, , 
2020-01-08 23:00:00,74.00,87.68,70.16, , 
2020-01-08 23:15:00,74.00,85.55,69.44, , 
2020-01-08 23:30:00,73.69,89.40,70.43, , 
2020-01-08 23:45:00,73.77,88.62,70.25, , 
2020-01-09 00:00:00,74.00,88.65,70.49, , 
2020-01-09 00:15:00,74.54,89.06,71.16, , 
2020-01-09 00:30:00,75.86,86.20,71.49, , 
2020-01-09 00:45:00,76.47,85.30,71.78, , 
2020-01-09 01:00:00,76.63,84.06,71.50, , 
2020-01-09 01:15:00,76.78,82.64,71.15, , 
2020-01-09 01:30:00,76.94,82.16,71.13, , 
2020-01-09 01:45:00,77.01,82.19,71.21, , 
2020-01-09 02:00:00,77.17,82.22,71.38, , 
2020-01-09 02:15:00,77.25,81.91,71.34, , 
2020-01-09 02:30:00,77.48,80.82,71.17, , 
2020-01-09 02:45:00,77.48,79.90,70.83, , 
2020-01-09 03:00:00,77.71,78.15,70.40, , 
2020-01-09 03:15:00,77.63,78.72,70.55, , 
2020-01-09 03:30:00,77.71,78.72,70.62, , 
2020-01-09 03:45:00,77.79,80.13,71.22, , 
2020-01-09 04:00:00,77.79,80.02,71.18, , 
2020-01-09 04:15:00,77.86,79.16,70.93, , 
2020-01-09 04:30:00,77.71,80.39,71.24, , 
2020-01-09 04:45:00,77.71,79.13,70.77, , 
2020-01-09 05:00:00,77.86,79.04,70.89, , 
2020-01-09 05:15:00,77.94,77.71,70.47, , 
2020-01-09 05:30:00,77.86,77.37,70.26, , 
2020-01-09 05:45:00,77.86,80.02,71.25, , 
2020-01-09 06:00:00,77.63,80.51,71.21, , 
2020-01-09 06:15:00,77.56,79.99,70.94, , 
2020-01-09 06:30:00,77.79,79.21,70.88, , 
2020-01-09 06:45:00,77.79,79.56,71.01, , 
2020-01-09 07:00:00,78.02,78.26,70.75, , 
2020-01-09 07:15:00,78.33,79.27,71.43, , 
2020-01-09 07:30:00,78.95,75.45,70.57, , 
2020-01-09 07:45:00,79.72,76.06,71.55, , 
2020-01-09 08:00:00,79.49,77.37,71.83, , 
2020-01-09 08:15:00,80.41,75.59,72.04, , 
2020-01-09 08:30:00,82.57,71.74,72.57, , 
2020-01-09 08:45:00,84.51,68.56,73.07, , 
2020-01-09 09:00:00,85.66,66.97,73.47, , 
2020-01-09 09:15:00,85.35,67.48,73.41, , 
2020-01-09 09:30:00,86.05,66.75,73.75, , 
2020-01-09 09:45:00,88.37,63.02,74.22, , 
2020-01-09 10:00:00,89.76,60.14,74.13, , 
2020-01-09 10:15:00,87.67,62.23,73.19, , 
2020-01-09 10:30:00,89.60,60.39,74.11, , 
2020-01-09 10:45:00,91.15,57.73,74.21, , 
2020-01-09 11:00:00,89.83,59.89,74.08, , 
2020-01-09 11:15:00,91.30,58.97,74.99, , 
2020-01-09 11:30:00,92.23,56.51,74.58, , 
2020-01-09 11:45:00,94.23,54.10,75.13, , 
2020-01-09 12:00:00,93.77,54.04,74.67, , 
2020-01-09 12:15:00,95.24,51.32,74.48, , 
2020-01-09 12:30:00,95.86,50.85,74.76, , 
2020-01-09 12:45:00,94.62,52.30,74.47, , 
2020-01-09 13:00:00,94.39,51.48,73.79, , 
2020-01-09 13:15:00,94.47,51.48,73.86, , 
2020-01-09 13:30:00,94.00,52.81,74.19, , 
2020-01-09 13:45:00,94.23,51.51,73.66, , 
2020-01-09 14:00:00,93.69,51.67,73.26, , 
2020-01-09 14:15:00,92.84,51.92,72.62, , 
2020-01-09 14:30:00,92.84,53.25,73.37, , 
2020-01-09 14:45:00,92.15,51.58,71.78, , 
2020-01-09 15:00:00,90.84,53.31,71.55, , 
2020-01-09 15:15:00,89.29,56.51,71.85, , 
2020-01-09 15:30:00,89.52,55.51,71.53, , 
2020-01-09 15:45:00,88.13,59.22,72.15, , 
2020-01-09 16:00:00,86.59,60.36,71.27, , 
2020-01-09 16:15:00,86.13,60.33,70.82, , 
2020-01-09 16:30:00,85.05,63.21,71.18, , 
2020-01-09 16:45:00,83.66,65.30,70.82, , 
2020-01-09 17:00:00,82.65,66.18,70.26, , 
2020-01-09 17:15:00,81.88,67.21,69.98, , 
2020-01-09 17:30:00,81.26,69.21,70.26, , 
2020-01-09 17:45:00,80.64,70.44,70.18, , 
2020-01-09 18:00:00,80.26,70.05,69.65, , 
2020-01-09 18:15:00,79.95,70.91,69.71, , 
2020-01-09 18:30:00,79.72,72.66,70.20, , 
2020-01-09 18:45:00,79.72,72.19,70.01, , 
2020-01-09 19:00:00,79.64,72.21,69.95, , 
2020-01-09 19:15:00,79.49,73.10,70.16, , 
2020-01-09 19:30:00,79.49,74.19,70.59, , 
2020-01-09 19:45:00,79.33,72.78,69.88, , 
2020-01-09 20:00:00,78.33,77.83,70.88, , 
2020-01-09 20:15:00,78.40,74.45,69.65, , 
2020-01-09 20:30:00,77.25,78.20,69.98, , 
2020-01-09 20:45:00,76.86,79.90,70.23, , 
2020-01-09 21:00:00,77.40,78.58,70.27, , 
