Serial Number:20485855 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","Button Down","EOF"
2020-01-11 16:15:00,29.08,64.39,21.70, , , 
2020-01-11 16:30:00,28.48,67.00,21.78, , , 
2020-01-11 16:45:00,28.01,68.17,21.62, , , 
2020-01-11 17:00:00,27.11,70.88,21.40, , , 
2020-01-11 17:15:00,26.94,71.86,21.46, , , 
2020-01-11 17:30:00,26.72,71.30,21.12, , , 
2020-01-11 17:45:00,26.51,72.27,21.14, , , 
2020-01-11 18:00:00,26.25,72.75,21.00, , , 
2020-01-11 18:15:00,26.12,72.19,20.75, , , 
2020-01-11 18:30:00,25.99,73.51,20.92, , , 
2020-01-11 18:45:00,25.95,75.59,21.33, , , 
2020-01-11 19:00:00,25.87,75.50,21.23, , , 
2020-01-11 19:15:00,25.82,75.85,21.26, , , 
2020-01-11 19:30:00,25.65,75.88,21.10, , , 
2020-01-11 19:45:00,25.52,76.90,21.20, , , 
2020-01-11 20:00:00,25.57,76.73,21.20, , , 
2020-01-11 20:15:00,25.61,76.47,21.19, , , 
2020-01-11 20:30:00,25.65,75.36,20.99, , , 
2020-01-11 20:45:00,25.74,74.89,20.97, , , 
2020-01-11 21:00:00,25.69,75.53,21.07, , , 
2020-01-11 21:15:00,25.48,77.83,21.35, , , 
2020-01-11 21:30:00,25.39,78.26,21.36, , , 
2020-01-11 21:45:00,23.64,80.93,20.19, , , 
2020-01-11 22:00:00,23.85,83.44,20.90, , , 
2020-01-11 22:15:00,24.24,83.92,21.37, , , 
2020-01-11 22:30:00,24.58,82.67,21.46, , , 
2020-01-11 22:45:00,24.62,78.12,20.58, , , 
2020-01-11 23:00:00,24.79,80.28,21.19, , , 
2020-01-11 23:15:00,25.01,81.88,21.72, , , 
2020-01-11 23:30:00,25.22,77.71,21.08, , , 
2020-01-11 23:45:00,25.31,79.01,21.43, , , 
2020-01-12 00:00:00,25.14,79.96,21.46, , , 
2020-01-12 00:15:00,24.24,79.87,20.57, , , 
2020-01-12 00:30:00,23.34,85.89,20.87, , , 
2020-01-12 00:45:00,23.76,85.19,21.15, , , 
2020-01-12 01:00:00,24.11,83.04,21.07, , , 
2020-01-12 01:15:00,24.41,83.44,21.45, , , 
2020-01-12 01:30:00,23.72,82.39,20.57, , , 
2020-01-12 01:45:00,23.76,84.65,21.05, , , 
2020-01-12 02:00:00,24.15,84.29,21.36, , , 
2020-01-12 02:15:00,24.32,84.31,21.53, , , 
2020-01-12 02:30:00,24.19,80.59,20.67, , , 
2020-01-12 02:45:00,24.02,82.42,20.87, , , 
2020-01-12 03:00:00,24.15,84.85,21.47, , , 
2020-01-12 03:15:00,24.49,81.31,21.11, , , 
2020-01-12 03:30:00,24.84,79.53,21.08, , , 
2020-01-12 03:45:00,24.97,79.96,21.29, , , 
2020-01-12 04:00:00,24.58,79.87,20.90, , , 
2020-01-12 04:15:00,24.28,82.62,21.16, , , 
2020-01-12 04:30:00,24.15,84.40,21.38, , , 
2020-01-12 04:45:00,24.54,78.84,20.65, , , 
2020-01-12 05:00:00,24.66,79.33,20.87, , , 
2020-01-12 05:15:00,24.84,80.28,21.23, , , 
2020-01-12 05:30:00,24.36,81.28,20.97, , , 
2020-01-12 05:45:00,24.11,83.38,21.14, , , 
2020-01-12 06:00:00,23.68,80.51,20.15, , , 
2020-01-12 06:15:00,24.11,80.65,20.60, , , 
2020-01-12 06:30:00,24.41,80.71,20.90, , , 
2020-01-12 06:45:00,24.36,82.53,21.22, , , 
2020-01-12 07:00:00,24.45,78.38,20.47, , , 
2020-01-12 07:15:00,24.75,78.49,20.78, , , 
2020-01-12 07:30:00,25.05,79.07,21.19, , , 
2020-01-12 07:45:00,25.78,78.70,21.83, , , 
2020-01-12 08:00:00,26.08,77.48,21.86, , , 
2020-01-12 08:15:00,26.25,75.07,21.51, , , 
2020-01-12 08:30:00,26.85,75.59,22.20, , , 
2020-01-12 08:45:00,27.75,72.07,22.29, , , 
2020-01-12 09:00:00,28.18,70.79,22.40, , , 
2020-01-12 09:15:00,28.23,70.29,22.33, , , 
2020-01-12 09:30:00,28.23,69.15,22.06, , , 
2020-01-12 09:45:00,28.87,67.84,22.36, , , 
2020-01-12 10:00:00,29.17,65.40,22.04, , , 
2020-01-12 10:15:00,29.68,64.24,22.23, , , 
2020-01-12 10:30:00,30.54,62.90,22.70, , , 
2020-01-12 10:45:00,32.47,58.69,23.36, , , 
2020-01-12 11:00:00,33.29,55.23,23.11, , , 
2020-01-12 11:15:00,31.66,62.32,23.59, , , 
2020-01-12 11:30:00,33.03,59.77,24.19, , , 
2020-01-12 11:45:00,33.97,54.79,23.62, , , 
2020-01-12 12:00:00,33.29,54.95,23.03, , , 
2020-01-12 12:15:00,33.72,53.19,22.89, , , 
2020-01-12 12:30:00,32.30,57.63,22.90, , , 
2020-01-12 12:45:00,31.23,61.77,23.04, , , 
2020-01-12 13:00:00,32.99,53.35,22.26, , , 
2020-01-12 13:15:00,33.07,54.38,22.66, , , 
2020-01-12 13:30:00,33.16,54.92,22.90, , , 
2020-01-12 13:45:00,32.69,56.67,22.98, , , 
2020-01-12 14:00:00,33.16,54.20,22.68, , , 
2020-01-12 14:15:00,31.92,55.76,22.00, , , 
2020-01-12 14:30:00,32.30,56.89,22.69, , , 
2020-01-12 14:45:00,30.11,62.84,22.28, , , 
2020-01-12 15:00:00,31.27,59.77,22.54, , , 
2020-01-12 15:15:00,30.59,59.37,21.79, , , 
2020-01-12 15:30:00,30.41,60.88,22.04, , , 
2020-01-12 15:45:00,30.07,60.57,21.63, , , 
2020-01-12 16:00:00,29.73,59.52,21.02, , , 
2020-01-12 16:15:00,29.51,61.98,21.48, , , 
2020-01-12 16:30:00,28.48,64.06,21.05, , , 
2020-01-12 16:45:00,27.84,65.40,20.78, , , 
2020-01-12 17:00:00,27.41,70.17,21.52, , , 
2020-01-12 17:15:00,26.85,69.57,20.84, , , 
2020-01-12 17:30:00,26.47,72.27,21.10, , , 
2020-01-12 17:45:00,25.78,73.98,20.82, , , 
2020-01-12 18:00:00,25.69,73.63,20.66, , , 
2020-01-12 18:15:00,25.65,74.48,20.80, , , 
2020-01-12 18:30:00,25.65,72.98,20.47, , , 
2020-01-12 18:45:00,25.44,75.77,20.87, , , 
2020-01-12 19:00:00,25.44,75.47,20.81, , , 
2020-01-12 19:15:00,25.61,73.04,20.44, , , 
2020-01-12 19:30:00,25.57,74.45,20.71, , , 
2020-01-12 19:45:00,25.69,74.01,20.74, , , 
2020-01-12 20:00:00,25.69,73.45,20.62, , , 
2020-01-12 20:15:00,25.78,74.92,21.02, , , 
2020-01-12 20:30:00,25.57,73.42,20.49, , , 
2020-01-12 20:45:00,25.57,73.54,20.51, , , 
2020-01-12 21:00:00,25.57,72.63,20.31, , , 
2020-01-12 21:15:00,25.65,72.72,20.41, , , 
2020-01-12 21:30:00,25.61,73.16,20.47, , , 
2020-01-12 21:45:00,25.61,72.21,20.26, , , 
2020-01-12 22:00:00,25.52,73.48,20.46, , , 
2020-01-12 22:15:00,25.48,73.10,20.33, , , 
2020-01-12 22:30:00,25.44,71.09,19.84, , , 
2020-01-12 22:45:00,25.39,73.45,20.33, , , 
2020-01-12 23:00:00,24.66,74.74,19.91, , , 
2020-01-12 23:15:00,24.71,78.06,20.65, , , 
2020-01-12 23:30:00,25.01,76.64,20.64, , , 
2020-01-12 23:45:00,24.71,77.02,20.43, , , 
2020-01-13 00:00:00,24.79,76.23,20.35, , , 
2020-01-13 00:15:00,25.01,73.95,20.06, , , 
2020-01-13 00:30:00,25.18,73.39,20.11, , , 
2020-01-13 00:45:00,25.18,73.92,20.22, , , 
2020-01-13 01:00:00,25.14,74.77,20.37, , , 
2020-01-13 01:15:00,25.14,72.92,19.96, , , 
2020-01-13 01:30:00,25.27,72.98,20.10, , , 
2020-01-13 01:45:00,25.35,73.10,20.21, , , 
2020-01-13 02:00:00,25.27,73.98,20.32, , , 
2020-01-13 02:15:00,24.92,75.68,20.36, , , 
2020-01-13 02:30:00,24.54,75.59,19.96, , , 
2020-01-13 02:45:00,24.71,76.15,20.25, , , 
2020-01-13 03:00:00,24.79,73.89,19.85, , , 
2020-01-13 03:15:00,24.92,72.83,19.74, , , 
2020-01-13 03:30:00,24.79,71.95,19.41, , , 
2020-01-13 03:45:00,24.88,74.39,20.04, , , 
2020-01-13 04:00:00,24.88,75.21,20.21, , , 
2020-01-13 04:15:00,24.75,74.42,19.92, , , 
2020-01-13 04:30:00,24.75,76.70,20.41, , , 
2020-01-13 04:45:00,25.01,73.45,19.96, , , 
2020-01-13 05:00:00,25.05,72.95,19.89, , , 
2020-01-13 05:15:00,25.18,71.95,19.79, , , 
2020-01-13 05:30:00,24.66,76.55,20.29, , , 
2020-01-13 05:45:00,23.76,79.24,19.98, , , 
2020-01-13 06:00:00,24.02,77.94,19.96, , , 
2020-01-13 06:15:00,24.28,77.97,20.22, , , 
2020-01-13 06:30:00,24.49,75.24,19.85, , , 
2020-01-13 06:45:00,24.58,74.33,19.73, , , 
2020-01-13 07:00:00,24.75,77.10,20.49, , , 
2020-01-13 07:15:00,24.84,74.36,19.99, , , 
2020-01-13 07:30:00,25.35,72.07,19.98, , , 
2020-01-13 07:45:00,25.74,70.20,19.92, , , 
2020-01-13 08:00:00,26.42,68.98,20.29, , , 
2020-01-13 08:15:00,26.42,70.82,20.72, , , 
2020-01-13 08:30:00,27.07,69.12,20.94, , , 
2020-01-13 08:45:00,27.71,66.60,20.95, , , 
2020-01-13 09:00:00,28.95,64.12,21.51, , , 
2020-01-13 09:15:00,28.78,64.33,21.40, , , 
2020-01-13 09:30:00,28.61,66.51,21.79, , , 
2020-01-13 09:45:00,30.03,60.57,21.59, , , 
2020-01-13 10:00:00,30.67,58.66,21.67, , , 
2020-01-13 10:15:00,31.40,58.53,22.32, , , 
2020-01-13 10:30:00,31.49,56.98,21.95, , , 
2020-01-13 10:45:00,31.44,57.48,22.06, , , 
2020-01-13 11:00:00,30.67,56.89,21.17, , , 
2020-01-13 11:15:00,31.36,56.20,21.61, , , 
2020-01-13 11:30:00,32.43,54.29,22.03, , , 
2020-01-13 11:45:00,31.61,55.98,21.78, , , 
2020-01-13 12:00:00,31.96,59.62,23.14, , , 
2020-01-13 12:15:00,30.16,60.60,21.72, , , 
2020-01-13 12:30:00,31.06,57.67,21.75, , , 
2020-01-13 12:45:00,32.13,55.33,22.07, , , 
2020-01-13 13:00:00,33.33,50.78,21.77, , , 
2020-01-13 13:15:00,34.27,49.38,22.17, , , 
2020-01-13 13:30:00,31.57,54.70,21.36, , , 
2020-01-13 13:45:00,32.17,54.04,21.72, , , 
2020-01-13 14:00:00,31.96,56.04,22.12, , , 
2020-01-13 14:15:00,29.73,60.54,21.30, , , 
2020-01-13 14:30:00,31.61,56.01,21.79, , , 
2020-01-13 14:45:00,32.90,52.05,21.78, , , 
2020-01-13 15:00:00,33.72,51.16,22.25, , , 
2020-01-13 15:15:00,31.92,57.82,22.59, , , 
2020-01-13 15:30:00,27.32,66.78,20.63, , , 
2020-01-13 15:45:00,27.54,68.23,21.18, , , 
2020-01-13 16:00:00,25.52,66.87,18.94, , , 
2020-01-13 16:15:00,24.06,78.29,20.07, , , 
2020-01-13 16:30:00,23.55,75.42,18.97, , , 
2020-01-13 16:45:00,24.24,77.57,20.09, , , 
2020-01-13 17:00:00,23.81,76.44,19.44, , , 
2020-01-13 17:15:00,23.12,71.62,17.74, , , 
2020-01-13 17:30:00,22.99,72.48,17.80, , , 
2020-01-13 17:45:00,23.72,76.90,19.45, , , 
2020-01-13 18:00:00,24.19,76.64,19.85, , , 
2020-01-13 18:15:00,24.41,75.27,19.77, , , 
2020-01-13 18:30:00,24.66,72.95,19.51, , , 
2020-01-13 18:45:00,24.84,71.03,19.25, , , 
2020-01-13 19:00:00,24.92,72.39,19.64, , , 
2020-01-13 19:15:00,23.68,73.69,18.73, , , 
2020-01-13 19:30:00,23.42,78.15,19.42, , , 
2020-01-13 19:45:00,23.98,77.34,19.79, , , 
2020-01-13 20:00:00,24.28,70.91,18.69, , , 
2020-01-13 20:15:00,24.36,69.04,18.34, , , 
2020-01-13 20:30:00,24.36,69.12,18.36, , , 
2020-01-13 20:45:00,24.54,71.53,19.07, , , 
2020-01-13 21:00:00,24.45,72.83,19.28, , , 
2020-01-13 21:15:00,24.41,77.42,20.23, , , 
2020-01-13 21:30:00,24.02,77.42,19.85, , , 
2020-01-13 21:45:00,23.98,77.86,19.90, , , 
2020-01-13 22:00:00,24.28,77.39,20.10, , , 
2020-01-13 22:15:00,24.62,73.75,19.65, , , 
2020-01-13 22:30:00,24.75,73.31,19.67, , , 
2020-01-13 22:45:00,24.75,73.81,19.78, , , 
2020-01-13 23:00:00,24.79,73.86,19.84, , , 
2020-01-13 23:15:00,24.92,73.04,19.78, , , 
2020-01-13 23:30:00,24.88,75.80,20.34, , , 
2020-01-13 23:45:00,24.58,77.54,20.42, , , 
2020-01-14 00:00:00,24.45,76.58,20.09, , , 
2020-01-14 00:15:00,23.98,75.68,19.44, , , 
2020-01-14 00:30:00,24.19,76.06,19.73, , , 
2020-01-14 00:45:00,24.19,78.38,20.22, , , 
2020-01-14 01:00:00,22.95,84.00,20.13, , , 
2020-01-14 01:15:00,23.03,80.93,19.61, , , 
2020-01-14 01:30:00,23.12,79.65,19.43, , , 
2020-01-14 01:45:00,23.42,79.59,19.71, , , 
2020-01-14 02:00:00,23.85,77.77,19.76, , , 
2020-01-14 02:15:00,23.89,74.25,19.05, , , 
2020-01-14 02:30:00,24.02,76.61,19.68, , , 
2020-01-14 02:45:00,24.11,77.08,19.86, , , 
2020-01-14 03:00:00,24.11,72.86,18.96, , , 
2020-01-14 03:15:00,24.19,72.42,18.94, , , 
2020-01-14 03:30:00,24.24,74.71,19.49, , , 
2020-01-14 03:45:00,24.11,74.71,19.36, , , 
2020-01-14 04:00:00,23.98,76.52,19.62, , , 
2020-01-14 04:15:00,23.89,76.00,19.43, , , 
2020-01-14 04:30:00,23.89,77.86,19.82, , , 
2020-01-14 04:45:00,24.11,74.30,19.27, , , 
2020-01-14 05:00:00,24.19,74.60,19.42, , , 
2020-01-14 05:15:00,24.24,75.65,19.69, , , 
2020-01-14 05:30:00,24.28,77.86,20.19, , , 
2020-01-14 05:45:00,24.19,77.57,20.05, , , 
2020-01-14 06:00:00,24.32,72.27,19.03, , , 
2020-01-14 06:15:00,24.24,73.31,19.18, , , 
2020-01-14 06:30:00,24.28,74.80,19.55, , , 
2020-01-14 06:45:00,24.41,76.20,19.97, , , 
2020-01-14 07:00:00,24.41,78.98,20.55, , , 
2020-01-14 07:15:00,23.42,82.42,20.28, , , 
2020-01-14 07:30:00,23.12,80.53,19.61, , , 
2020-01-14 07:45:00,23.46,77.83,19.40, , , 
2020-01-14 08:00:00,23.85,82.87,20.79, , , 
2020-01-14 08:15:00,24.28,77.10,20.04, , , 
2020-01-14 08:30:00,25.48,74.39,20.62, , , 
2020-01-14 08:45:00,26.72,72.39,21.37, , , 
2020-01-14 09:00:00,24.79,78.55,20.84, , , 
2020-01-14 09:15:00,24.92,79.56,21.17, , , 
2020-01-14 09:30:00,27.71,70.70,21.93, , , 
2020-01-14 09:45:00,26.17,76.87,21.82, , , 
2020-01-14 10:00:00,26.94,72.78,21.66, , , 
2020-01-14 10:15:00,28.10,71.71,22.53, , , 
2020-01-14 10:30:00,29.64,67.69,23.06, , , 
2020-01-14 10:45:00,29.94,62.57,22.04, , , 
2020-01-14 11:00:00,27.41,68.59,21.15, , , 
2020-01-14 11:15:00,29.34,65.67,22.27, , , 
2020-01-14 11:30:00,30.63,61.43,22.39, , , 
2020-01-14 11:45:00,29.08,66.36,22.20, , , 
2020-01-14 12:00:00,31.36,61.77,23.16, , , 
2020-01-14 12:15:00,30.37,64.12,22.85, , , 
2020-01-14 12:30:00,33.42,55.98,23.46, , , 
2020-01-14 12:45:00,34.45,53.85,23.77, , , 
2020-01-14 13:00:00,33.72,54.48,23.28, , , 
2020-01-14 13:15:00,31.57,56.76,21.97, , , 
2020-01-14 13:30:00,31.79,57.01,22.24, , , 
2020-01-14 13:45:00,33.59,53.72,22.93, , , 
2020-01-14 14:00:00,33.03,53.88,22.47, , , 
2020-01-14 14:15:00,31.83,57.29,22.36, , , 
2020-01-14 14:30:00,30.63,59.68,21.91, , , 
2020-01-14 14:45:00,30.11,61.34,21.88, , , 
2020-01-14 15:00:00,24.24,79.30,20.45, , , 
2020-01-14 15:15:00,23.81,78.87,19.94, , , 
2020-01-14 15:30:00,23.89,80.25,20.31, , , 
2020-01-14 15:45:00,24.41,79.90,20.74, , , 
2020-01-14 16:00:00,26.12,75.56,21.49, , , 
2020-01-14 16:15:00,28.14,68.68,21.86, , , 
2020-01-14 16:30:00,27.02,71.39,21.43, , , 
2020-01-14 16:45:00,26.77,73.25,21.60, , , 
2020-01-14 17:00:00,26.34,72.27,20.97, , , 
2020-01-14 17:15:00,25.99,74.19,21.07, , , 
2020-01-14 17:30:00,25.95,75.07,21.22, , , 
2020-01-14 17:45:00,25.74,75.85,21.18, , , 
2020-01-14 18:00:00,25.57,75.45,20.93, , , 
2020-01-14 18:15:00,25.39,75.01,20.67, , , 
2020-01-14 18:30:00,25.31,75.42,20.67, , , 
2020-01-14 18:45:00,25.31,75.88,20.77, , , 
2020-01-14 19:00:00,25.39,77.63,21.23, , , 
2020-01-14 19:15:00,25.01,78.61,21.06, , , 
2020-01-14 19:30:00,24.62,79.90,20.95, , , 
2020-01-14 19:45:00,24.02,83.01,20.98, , , 
2020-01-14 20:00:00,23.81,85.22,21.20, , , 
2020-01-14 20:15:00,23.08,85.80,20.60, , , 
2020-01-14 20:30:00,23.08,87.59,20.93, , , 
2020-01-14 20:45:00,23.08,87.59,20.93, , , 
2020-01-14 21:00:00,23.25,87.62,21.11, , , 
2020-01-14 21:15:00,23.51,88.26,21.48, , , 
2020-01-14 21:30:00,23.34,85.44,20.78, , , 
2020-01-14 21:45:00,23.55,86.06,21.11, , , 
2020-01-14 22:00:00,23.81,86.42,21.43, , , 
2020-01-14 22:15:00,23.72,85.16,21.11, , , 
2020-01-14 22:30:00,23.59,86.92,21.31, , , 
2020-01-14 22:45:00,23.25,87.65,21.11, , , 
2020-01-14 23:00:00,23.34,88.09,21.28, , , 
2020-01-14 23:15:00,23.42,89.56,21.63, , , 
2020-01-14 23:30:00,23.55,86.48,21.19, , , 
2020-01-14 23:45:00,23.29,83.30,20.33, , , 
2020-01-15 00:00:00,23.38,84.23,20.59, , , 
2020-01-15 00:15:00,23.68,83.83,20.81, , , 
2020-01-15 00:30:00,24.15,82.10,20.93, , , 
2020-01-15 00:45:00,24.28,80.68,20.77, , , 
2020-01-15 01:00:00,24.49,81.73,21.19, , , 
2020-01-15 01:15:00,23.98,81.53,20.65, , , 
2020-01-15 01:30:00,23.94,83.75,21.04, , , 
2020-01-15 01:45:00,23.89,82.98,20.85, , , 
2020-01-15 02:00:00,24.06,82.53,20.93, , , 
2020-01-15 02:15:00,23.76,83.30,20.79, , , 
2020-01-15 02:30:00,23.64,81.56,20.32, , , 
2020-01-15 02:45:00,23.38,80.99,19.96, , , 
2020-01-15 03:00:00,23.64,85.95,21.17, , , 
2020-01-15 03:15:00,23.81,82.93,20.76, , , 
2020-01-15 03:30:00,23.81,82.84,20.74, , , 
2020-01-15 03:45:00,23.98,85.55,21.43, , , 
2020-01-15 04:00:00,23.94,85.58,21.40, , , 
2020-01-15 04:15:00,24.11,82.45,20.96, , , 
2020-01-15 04:30:00,24.19,80.71,20.69, , , 
2020-01-15 04:45:00,24.28,79.36,20.50, , , 
2020-01-15 05:00:00,24.41,80.25,20.81, , , 
2020-01-15 05:15:00,24.41,80.31,20.82, , , 
2020-01-15 05:30:00,24.41,79.44,20.65, , , 
2020-01-15 05:45:00,23.85,83.86,20.98, , , 
2020-01-15 06:00:00,23.55,84.60,20.83, , , 
2020-01-15 06:15:00,23.76,85.07,21.13, , , 
2020-01-15 06:30:00,23.94,84.68,21.22, , , 
2020-01-15 06:45:00,23.89,81.05,20.47, , , 
2020-01-15 07:00:00,24.11,80.31,20.53, , , 
2020-01-15 07:15:00,24.32,84.40,21.55, , , 
2020-01-15 07:30:00,24.75,81.71,21.44, , , 
2020-01-15 07:45:00,25.01,80.45,21.43, , , 
2020-01-15 08:00:00,25.22,78.58,21.26, , , 
2020-01-15 08:15:00,25.57,79.99,21.88, , , 
2020-01-15 08:30:00,26.08,78.29,22.03, , , 
2020-01-15 08:45:00,26.72,76.15,22.20, , , 
2020-01-15 09:00:00,27.50,71.45,21.90, , , 
2020-01-15 09:15:00,27.32,74.45,22.41, , , 
2020-01-15 09:30:00,27.58,73.01,22.33, , , 
2020-01-15 09:45:00,26.21,79.24,22.36, , , 
2020-01-15 10:00:00,26.30,77.48,22.07, , , 
2020-01-15 10:15:00,27.97,73.54,22.83, , , 
2020-01-15 10:30:00,28.70,69.30,22.55, , , 
2020-01-15 10:45:00,28.05,72.66,22.71, , , 
2020-01-15 11:00:00,31.19,61.49,22.93, , , 
2020-01-15 11:15:00,31.36,61.77,23.16, , , 
2020-01-15 11:30:00,32.56,58.19,23.30, , , 
2020-01-15 11:45:00,31.06,61.49,22.81, , , 
2020-01-15 12:00:00,30.76,62.20,22.71, , , 
2020-01-15 12:15:00,32.17,58.38,22.99, , , 
2020-01-15 12:30:00,30.20,60.85,21.83, , , 
2020-01-15 12:45:00,30.67,58.87,21.73, , , 
2020-01-15 13:00:00,31.23,57.45,21.85, , , 
2020-01-15 13:15:00,32.82,55.64,22.80, , , 
2020-01-15 13:30:00,33.42,51.39,22.04, , , 
2020-01-15 13:45:00,33.80,50.37,22.07, , , 
2020-01-15 14:00:00,30.76,56.64,21.18, , , 
2020-01-15 14:15:00,30.16,58.04,21.01, , , 
2020-01-15 14:30:00,30.24,58.84,21.32, , , 
2020-01-15 14:45:00,31.70,55.73,21.79, , , 
2020-01-15 15:00:00,30.46,56.86,20.96, , , 
2020-01-15 15:15:00,30.67,57.35,21.30, , , 
2020-01-15 15:30:00,30.89,55.92,21.09, , , 
2020-01-15 15:45:00,30.63,55.58,20.75, , , 
2020-01-15 16:00:00,30.76,55.64,20.88, , , 
2020-01-15 16:15:00,30.33,56.58,20.76, , , 
2020-01-15 16:30:00,28.83,60.14,20.35, , , 
2020-01-15 16:45:00,27.93,61.74,19.92, , , 
2020-01-15 17:00:00,27.28,65.30,20.23, , , 
2020-01-15 17:15:00,26.85,65.97,19.98, , , 
2020-01-15 17:30:00,26.51,68.86,20.35, , , 
2020-01-15 17:45:00,26.17,69.42,20.15, , , 
2020-01-15 18:00:00,25.87,71.30,20.30, , , 
2020-01-15 18:15:00,25.69,71.27,20.13, , , 
2020-01-15 18:30:00,25.57,71.62,20.08, , , 
2020-01-15 18:45:00,25.18,76.84,20.85, , , 
2020-01-15 19:00:00,25.01,76.17,20.54, , , 
2020-01-15 19:15:00,24.92,76.26,20.48, , , 
2020-01-15 19:30:00,24.88,76.73,20.54, , , 
2020-01-15 19:45:00,24.97,74.92,20.23, , , 
2020-01-15 20:00:00,24.79,77.05,20.52, , , 
2020-01-15 20:15:00,23.89,81.48,20.55, , , 
2020-01-15 20:30:00,23.68,82.79,20.60, , , 
2020-01-15 20:45:00,23.81,82.02,20.58, , , 
2020-01-15 21:00:00,23.81,80.53,20.28, , , 
2020-01-15 21:15:00,24.15,78.46,20.19, , , 
2020-01-15 21:30:00,24.32,78.00,20.26, , , 
2020-01-15 21:45:00,24.32,74.63,19.55, , , 
2020-01-15 22:00:00,24.41,73.81,19.45, , , 
2020-01-15 22:15:00,24.36,73.28,19.30, , , 
2020-01-15 22:30:00,24.32,72.42,19.07, , , 
2020-01-15 22:45:00,24.32,73.66,19.34, , , 
2020-01-15 23:00:00,24.32,72.83,19.16, , , 
2020-01-15 23:15:00,24.28,74.33,19.44, , , 
2020-01-15 23:30:00,24.11,74.13,19.23, , , 
2020-01-15 23:45:00,24.02,75.56,19.46, , , 
2020-01-16 00:00:00,23.94,73.63,18.96, , , 
2020-01-16 00:15:00,23.76,74.69,19.02, , , 
2020-01-16 00:30:00,23.68,75.59,19.13, , , 
2020-01-16 00:45:00,23.85,75.18,19.21, , , 
2020-01-16 01:00:00,23.85,75.53,19.29, , , 
2020-01-16 01:15:00,23.81,76.90,19.54, , , 
2020-01-16 01:30:00,23.85,76.84,19.56, , , 
2020-01-16 01:45:00,23.94,76.99,19.68, , , 
2020-01-16 02:00:00,23.89,78.44,19.94, , , 
2020-01-16 02:15:00,23.94,79.65,20.23, , , 
2020-01-16 02:30:00,23.98,78.26,19.99, , , 
2020-01-16 02:45:00,23.89,78.87,20.03, , , 
2020-01-16 03:00:00,23.89,79.73,20.20, , , 
2020-01-16 03:15:00,23.81,77.37,19.63, , , 
2020-01-16 03:30:00,23.72,79.70,20.03, , , 
2020-01-16 03:45:00,23.76,78.81,19.89, , , 
2020-01-16 04:00:00,23.81,79.33,20.04, , , 
2020-01-16 04:15:00,23.64,79.67,19.94, , , 
2020-01-16 04:30:00,23.55,80.59,20.04, , , 
2020-01-16 04:45:00,23.64,80.59,20.13, , , 
2020-01-16 05:00:00,23.81,80.08,20.19, , , 
2020-01-16 05:15:00,23.94,80.73,20.45, , , 
2020-01-16 05:30:00,23.94,80.62,20.42, , , 
2020-01-16 05:45:00,23.89,80.65,20.39, , , 
2020-01-16 06:00:00,23.85,80.53,20.32, , , 
2020-01-16 06:15:00,23.85,79.62,20.14, , , 
2020-01-16 06:30:00,23.89,80.19,20.30, , , 
2020-01-16 06:45:00,23.98,81.02,20.55, , , 
2020-01-16 07:00:00,24.11,78.35,20.13, , , 
2020-01-16 07:15:00,24.19,78.78,20.30, , , 
2020-01-16 07:30:00,24.66,78.06,20.61, , , 
2020-01-16 07:45:00,24.97,77.60,20.80, , , 
2020-01-16 08:00:00,26.12,74.57,21.28, , , 
2020-01-16 08:15:00,27.20,70.53,21.40, , , 
2020-01-16 08:30:00,27.54,70.20,21.65, , , 
2020-01-16 08:45:00,28.40,67.81,21.90, , , 
2020-01-16 09:00:00,28.74,67.03,22.04, , , 
2020-01-16 09:15:00,28.40,66.97,21.69, , , 
2020-01-16 09:30:00,29.08,65.88,22.08, , , 
2020-01-16 09:45:00,31.27,60.76,22.81, , , 
2020-01-16 10:00:00,32.30,57.63,22.90, , , 
2020-01-16 10:15:00,33.37,54.23,22.89, , , 
2020-01-16 10:30:00,33.85,53.72,23.17, , , 
2020-01-16 10:45:00,34.96,50.72,23.24, , , 
2020-01-16 11:00:00,35.69,51.07,24.03, , , 
2020-01-16 11:15:00,35.73,50.81,23.98, , , 
2020-01-16 11:30:00,35.22,52.37,24.01, , , 
2020-01-16 11:45:00,35.09,51.51,23.62, , , 
2020-01-16 12:00:00,34.83,50.43,23.03, , , 
2020-01-16 12:15:00,36.55,47.04,23.44, , , 
2020-01-16 12:30:00,36.08,47.43,23.15, , , 
2020-01-16 12:45:00,35.65,48.97,23.29, , , 
2020-01-16 13:00:00,36.72,46.21,23.30, , , 
2020-01-16 13:15:00,36.42,47.56,23.51, , , 
2020-01-16 13:30:00,36.68,46.72,23.45, , , 
2020-01-16 13:45:00,35.90,47.94,23.17, , , 
2020-01-16 14:00:00,36.42,44.88,22.55, , , 
2020-01-16 14:15:00,35.52,47.11,22.53, , , 
2020-01-16 14:30:00,35.30,48.13,22.69, , , 
2020-01-16 14:45:00,35.78,46.69,22.62, , , 
2020-01-16 15:00:00,36.42,45.14,22.64, , , 
2020-01-16 15:15:00,35.35,47.69,22.58, , , 
2020-01-16 15:30:00,34.45,49.09,22.23, , , 
2020-01-16 15:45:00,32.82,51.29,21.46, , , 
2020-01-16 16:00:00,32.94,51.58,21.67, , , 
